credit_score,credit_utilization,total_credit_limit,total_balance,total_monthly_debt_payments,total_open_accounts,credit_history_years,delinquencies_24m,derogatory_marks_any,recent_inquiries_6m,postal_code,residence_type,months_lived,monthly_housing_cost,area_median_income_annual,crime_index,marital_status,dependents_count,dependents_expense_monthly,employment_status,employment_duration_years,title,annual_income,monthly_income,purchase_amount,term_months,loan_status,DTI,PTI,HCR,ResidualMonthlyIncome,CreditVelocity
667.0,0.823,30495.747266099635,25098.0,1066.6666666666667,14.0,23.0,1,False,4.0,021xx,mortgage,65,2347.3458623810616,,,single,0,0.0,full_time,6.0,Operations Manager,125000.0,10416.666666666666,4000.0,12,0,0.1024,0.032,0.2253452027885819,7002.654137618938,0.6086956521739131
722.0,0.225,64213.33333333333,14448.0,498.83333333333326,22.0,29.0,1,False,1.0,021xx,mortgage,16,3405.383154078638,,,single,0,0.0,part_time,0.5,Softworld,146000.0,12166.666666666666,7000.0,12,0,0.0409999999999999,0.047945205479452,0.2798945058146826,8262.450179254694,0.7586206896551724
757.0,0.153,59509.80392156863,9105.0,790.965,18.0,21.0,0,False,1.0,770xx,mortgage,48,686.5149715555323,,,single,0,0.0,full_time,10.0,Surgical Tech,48600.0,4050.0,7116.666666666666,12,0,0.1953,0.1464334705075445,0.1695098695198845,2572.5200284444677,0.8571428571428571
662.0,0.97,13301.030927835052,12902.0,1755.0,11.0,25.0,0,False,0.0,302xx,mortgage,23,1703.901751249725,,,single,0,0.0,full_time,10.0,fire captain ,90000.0,7500.0,800.0,3,0,0.234,0.0355555555555555,0.22718690016663,4041.098248750275,0.44
672.0,0.3329999999999999,12714.714714714715,4234.0,194.95,10.0,46.0,0,True,5.0,480xx,own,69,,,,married,3,1277.5988740674295,full_time,4.0,clerical,42000.0,3500.0,962.5,6,1,0.0557,0.0458333333333333,,,0.217391304347826
662.0,0.67,8294.029850746268,5557.0,215.325,6.0,21.0,1,False,0.0,662xx,mortgage,88,1694.0205927014972,,,single,0,0.0,full_time,5.0,Manager,87000.0,7250.0,1200.0,6,1,0.0297,0.0275862068965517,0.2336580127864134,5340.654407298503,0.2857142857142857
697.0,0.711,5002.8129395218,3557.0,176.0,6.0,26.0,0,True,0.0,804xx,mortgage,85,803.615947876659,,,single,2,891.4620259845001,full_time,9.0,Palace Construction Co Inc,44000.0,3666.6666666666665,3000.0,12,0,0.048,0.0681818181818181,0.2191679857845433,2687.0507187900075,0.2307692307692307
667.0,0.45,118824.44444444444,53471.0,2909.6666666666665,15.0,23.0,0,True,1.0,114xx,mortgage,100,2538.313990587618,,,single,1,338.58059764448524,full_time,2.0,Senior Project Manager,145000.0,12083.333333333334,3270.833333333333,6,0,0.2408,0.0451149425287356,0.2100673647382855,6635.35267607905,0.6521739130434783
677.0,0.888,12904.27927927928,11459.0,375.06666666666666,3.0,17.0,0,False,0.0,921xx,own,88,,,,married,0,0.0,full_time,8.0,Checker,29000.0,2416.6666666666665,3333.333333333333,12,1,0.1552,0.1149425287356321,,,0.1764705882352941
692.0,0.416,18418.26923076923,7662.0,1083.3333333333337,14.0,24.0,0,False,1.0,305xx,mortgage,111,971.771419162292,,,single,1,456.7638891565372,full_time,10.0,Assistant manager ,65000.0,5416.666666666667,2633.333333333333,12,0,0.2,0.0405128205128205,0.1794039543068846,3361.561914171042,0.5833333333333334
667.0,0.787,6900.889453621347,5431.0,868.7299999999999,4.0,28.0,0,True,0.0,148xx,mortgage,95,835.7634363200074,,,single,1,424.43821692039967,full_time,10.0,Psychologist ,65400.0,5450.0,5000.0,12,0,0.1594,0.0764525993883792,0.1533510892330288,3745.506563679993,0.1428571428571428
742.0,0.479,39924.84342379958,19124.0,2147.0,11.0,21.0,0,False,1.0,801xx,rent,118,3169.0818619627144,,,married,2,655.3369952353517,full_time,1.0,land survey Supervisor,120000.0,10000.0,1750.0,3,1,0.2147,0.0583333333333333,0.3169081861962714,4683.918138037286,0.5238095238095238
717.0,0.347,25881.844380403458,8981.0,700.97,16.0,15.0,0,False,0.0,276xx,mortgage,77,565.1733140448832,,,single,0,0.0,part_time,0.5,Project Assistant,36700.0,3058.3333333333335,500.0,3,1,0.2292,0.0544959128065395,0.1847978138566375,1792.1900192884505,1.0666666666666669
722.0,0.375,13194.666666666666,4948.0,1324.8,17.0,26.0,1,False,0.0,923xx,rent,78,1744.588703826068,,,single,0,0.0,full_time,4.0,dietitian,72000.0,6000.0,1333.3333333333333,6,0,0.2208,0.037037037037037,0.2907647839710113,2930.611296173932,0.6538461538461539
702.0,0.488,13786.88524590164,6728.0,589.8375,7.0,30.0,0,False,1.0,244xx,mortgage,23,1263.9311385958035,,,married,0,0.0,full_time,10.0,Sr. Safety Specialist,53500.0,4458.333333333333,1500.0,3,1,0.1323,0.1121495327102803,0.283498573142984,2604.5646947375294,0.2333333333333333
722.0,0.498,3500.0,1743.0,779.1,4.0,15.0,0,False,0.0,794xx,rent,52,990.564916899889,,,single,3,1407.5003072626196,full_time,4.0,sales,42000.0,3500.0,931.25,3,0,0.2226,0.0886904761904762,0.2830185476856826,1730.3350831001112,0.2666666666666666
687.0,0.42,5095.238095238095,2140.0,1350.0000000000002,8.0,22.0,0,False,2.0,111xx,rent,86,2860.49599742891,,,single,0,0.0,full_time,1.0,Barclays,112500.0,9375.0,800.0,12,0,0.144,0.0071111111111111,0.3051195730590837,5164.50400257109,0.3636363636363636
697.0,0.205,53521.9512195122,10972.0,1176.675,12.0,31.0,0,False,0.0,553xx,mortgage,53,1537.4806246196558,,,single,0,0.0,full_time,10.0,Contract Manager,87000.0,7250.0,433.3333333333333,3,0,0.1623,0.0199233716475095,0.212066293050987,4535.844375380344,0.3870967741935484
672.0,0.752,26397.606382978724,19851.0,844.9416666666666,9.0,22.0,0,False,1.0,023xx,rent,63,1045.161130335058,,,divorced,2,828.9485783177597,full_time,2.0,Marshfield Water Department,41000.0,3416.6666666666665,2116.6666666666665,12,1,0.2473,0.0516260162601626,0.3059008186346511,1526.563869664942,0.4090909090909091
677.0,0.919,25696.409140369968,23615.0,1464.8333333333333,18.0,24.0,5,False,1.0,155xx,own,32,,,,single,1,459.3158739677536,full_time,8.0,Registered nurse,55000.0,4583.333333333333,2000.0,6,0,0.3196,0.0727272727272727,,,0.75
667.0,0.297,32515.151515151516,9657.0,243.75,7.0,25.0,1,True,2.0,334xx,own,83,,,,divorced,0,0.0,part_time,,,45000.0,3750.0,333.3333333333333,6,0,0.065,0.0148148148148148,,,0.28
722.0,0.09,42244.444444444445,3802.0,1159.0791666666669,18.0,14.0,0,True,1.0,923xx,rent,65,1450.0365886414754,,,single,0,0.0,part_time,0.5,CRM,60500.0,5041.666666666667,5200.0,12,0,0.2299,0.0859504132231404,0.2876105630363257,2432.550911358525,1.2857142857142858
707.0,0.5670000000000001,86134.03880070546,48838.0,1444.95,17.0,32.0,0,False,0.0,018xx,mortgage,58,1268.555616756057,,,single,2,832.2468222035196,full_time,10.0,Cardiac Sonographer,78000.0,6500.0,3205.0,12,0,0.2223,0.0410897435897435,0.1951624025778548,3786.494383243943,0.53125
707.0,0.384,19419.270833333332,7457.0,239.16666666666663,6.0,21.0,0,False,0.0,085xx,own,58,,,,divorced,0,0.0,full_time,1.0,Shift Supervisor,14000.0,1166.6666666666667,350.0,3,0,0.205,0.0999999999999999,,,0.2857142857142857
712.0,0.792,13795.454545454544,10926.0,1055.775,7.0,18.0,0,False,0.0,553xx,mortgage,61,1332.8060576758453,,,single,0,0.0,full_time,9.0,Production Manager,63000.0,5250.0,2000.0,6,0,0.2011,0.0634920634920634,0.2538678205096848,2861.418942324155,0.3888888888888889
687.0,0.444,33475.22522522522,14863.0,340.875,8.0,16.0,0,False,1.0,076xx,rent,104,955.31900200955,,,single,1,442.1558449509548,full_time,3.0,sign meker,45000.0,3750.0,4000.0,12,0,0.0909,0.0888888888888888,0.2547517338692133,2453.80599799045,0.5
682.0,0.335,12486.567164179103,4183.0,620.9839999999999,9.0,23.0,0,True,0.0,322xx,rent,41,1033.9666604942504,,,single,2,676.1828673108506,full_time,6.0,Sr. Payroll/Billing Specialist,43680.0,3640.0,1083.3333333333333,3,0,0.1705999999999999,0.0992063492063492,0.2840567748610578,1985.0493395057497,0.391304347826087
707.0,0.747,55326.639892904954,41329.0,958.75,10.0,30.0,1,False,0.0,604xx,mortgage,35,1356.964585834211,,,married,0,0.0,full_time,10.0,Oak Lawn Park District,65000.0,5416.666666666667,500.0,3,0,0.177,0.0307692307692307,0.2505165389232389,3100.952080832456,0.3333333333333333
677.0,0.381,9291.338582677165,3540.0,578.1416666666667,6.0,23.0,0,False,1.0,464xx,mortgage,85,953.2624071594632,,,single,0,0.0,full_time,10.0,United Parcel Service,53000.0,4416.666666666667,1000.0,12,1,0.1309,0.0188679245283018,0.2158329978474256,2885.2625928405373,0.2608695652173913
662.0,0.648,4700.617283950617,3046.0,1051.375,8.0,23.0,0,False,1.0,917xx,mortgage,80,1580.3942662748525,,,single,2,920.5014075316496,full_time,10.0,service crew,65000.0,5416.666666666667,750.0,3,1,0.1941,0.0461538461538461,0.2917650953122804,2784.8974003918147,0.3478260869565217
717.0,0.561,27486.63101604278,15420.0,3342.6249999999995,11.0,25.0,0,False,0.0,750xx,mortgage,5,3856.5895274481895,,,single,1,461.86057763196055,full_time,10.0,Software Engineer,165000.0,13750.0,2400.0,6,1,0.2430999999999999,0.029090909090909,0.2804792383598683,6550.78547255181,0.44
662.0,0.598,11299.331103678933,6757.0,282.0,6.0,12.0,0,False,0.0,104xx,rent,27,1087.265665238331,,,divorced,3,1078.4129811447733,full_time,3.0,Porter ,48000.0,4000.0,568.75,3,1,0.0705,0.0473958333333333,0.2718164163095827,2630.734334761669,0.5
672.0,0.8859999999999999,14794.582392776523,13108.0,699.5916666666666,10.0,22.0,0,False,1.0,275xx,rent,84,800.8526568088836,,,single,0,0.0,full_time,10.0,Bookkeeper,33500.0,2791.6666666666665,831.25,3,0,0.2506,0.0992537313432835,0.2868725934837792,1291.222343191116,0.4545454545454545
697.0,0.902,263987.8048780488,238117.0,6496.125000000001,17.0,40.0,0,False,0.0,290xx,mortgage,2,6201.136198144771,,,married,0,0.0,full_time,10.0,Director of Operations ,255000.0,21250.0,2000.0,6,0,0.3057,0.0156862745098039,0.2918181740303421,8552.73880185523,0.425
682.0,0.767,17809.647979139503,13660.0,343.93333333333334,7.0,22.0,0,False,0.0,012xx,rent,64,1054.7082777547894,,,married,0,0.0,full_time,10.0,custodian,38500.0,3208.3333333333335,833.3333333333333,3,0,0.1071999999999999,0.0865800865800865,0.3287402424170771,1809.6917222452107,0.3181818181818182
707.0,0.142,27408.450704225354,3892.0,396.75,7.0,21.0,1,False,2.0,719xx,own,62,,,,single,0,0.0,full_time,10.0,Project Manager ,90000.0,7500.0,4333.333333333333,12,0,0.0529,0.0481481481481481,,,0.3333333333333333
777.0,0.099,64080.80808080808,6344.0,462.9339000000001,12.0,63.0,0,False,3.0,635xx,mortgage,7,1056.902044626334,,,married,3,1134.764833836625,part_time,,,51012.0,4251.0,600.0,6,0,0.1089,0.0235238767348859,0.2486243341863877,2731.164055373666,0.1904761904761904
727.0,0.246,15016.260162601624,3694.0,591.1708,14.0,22.0,0,False,0.0,945xx,mortgage,60,972.716322493583,,,single,1,351.28383163775516,full_time,5.0,Dept of Agriculture,55596.0,4633.0,166.66666666666666,3,0,0.1276,0.0119912703551814,0.2099538792345311,3069.112877506417,0.6363636363636364
737.0,0.051,69529.41176470589,3546.0,417.99999999999994,12.0,36.0,0,False,1.0,891xx,mortgage,15,2828.8198462447144,,,married,1,434.82368188191657,full_time,10.0,Field Service Mechanic,120000.0,10000.0,833.3333333333333,3,0,0.0418,0.0277777777777777,0.2828819846244714,6753.180153755286,0.3333333333333333
702.0,0.22,27345.454545454544,6016.0,149.625,11.0,18.0,0,True,1.0,980xx,rent,78,2931.6196928535205,,,single,1,323.12827418519123,full_time,3.0,Manager - Projects,105000.0,8750.0,500.0,3,0,0.0171,0.019047619047619,0.3350422506118309,5668.755307146479,0.6111111111111112
667.0,0.361,11612.18836565097,4192.0,420.8999999999999,11.0,24.0,0,True,2.0,905xx,rent,16,807.1904296875122,,,single,2,646.1230704497178,full_time,10.0,Caregiver,36000.0,3000.0,666.6666666666666,3,0,0.1402999999999999,0.074074074074074,0.269063476562504,1771.9095703124876,0.4583333333333333
662.0,0.429,28484.848484848484,12220.0,1299.125,13.0,19.0,1,False,0.0,282xx,rent,74,2661.728292534659,,,divorced,0,0.0,full_time,2.0,Senior Account Manager,95000.0,7916.666666666667,1333.3333333333333,6,0,0.1641,0.0280701754385964,0.3362183106359569,3955.813374132008,0.6842105263157895
682.0,0.019,47421.05263157895,901.0,627.3000000000001,12.0,24.0,2,False,1.0,588xx,mortgage,92,1222.494790076834,,,married,2,959.6883494902152,full_time,1.0,Clinical Informacist,68000.0,5666.666666666667,2310.0,6,1,0.1107,0.0679411764705882,0.2157343747194412,3816.871876589833,0.5
682.0,0.727,7303.988995873453,5310.0,521.4179999999999,4.0,23.0,0,True,0.0,864xx,own,98,,,,married,0,0.0,part_time,,,33840.0,2820.0,833.3333333333333,6,0,0.1848999999999999,0.049251379038613,,,0.1739130434782608
682.0,0.865,13405.78034682081,11596.0,858.1833333333334,7.0,24.0,0,False,1.0,629xx,mortgage,15,975.4557459986884,,,married,1,458.0208416842422,full_time,10.0,IL Dept. of Corrections,62000.0,5166.666666666667,2000.0,6,0,0.1661,0.064516129032258,0.1887978863223267,3333.0275873346454,0.2916666666666667
682.0,0.473,18416.490486257928,8711.0,984.97375,13.0,19.0,0,False,0.0,921xx,rent,17,1090.320951370643,,,single,1,311.37893267994696,full_time,10.0,Storekeeper I,38438.0,3203.1666666666665,3600.0,12,0,0.3075,0.0936573182787866,0.3403884545618324,1127.8719652960235,0.6842105263157895
707.0,0.4679999999999999,76854.70085470086,35968.0,925.0,8.0,40.0,0,False,0.0,201xx,mortgage,43,2060.10639340975,,,single,2,957.4109260562212,full_time,10.0,Senior Project Manager,150000.0,12500.0,1750.0,3,0,0.074,0.0466666666666666,0.16480851147278,9514.893606590247,0.2
672.0,0.556,11998.20143884892,6671.0,837.3581833333332,8.0,17.0,0,True,0.0,103xx,rent,44,1855.7150212729125,,,single,0,0.0,full_time,3.0,Sales Manager,77653.0,6471.083333333333,6400.0,12,1,0.1294,0.0824179362033662,0.2867703791904363,3778.010128727088,0.4705882352941176
742.0,0.335,102719.40298507462,34411.0,4258.200000000001,20.0,32.0,0,False,4.0,760xx,mortgage,109,2304.634861126634,,,single,0,0.0,full_time,2.0,Senior Army Instructor,151000.0,12583.333333333334,11666.666666666666,12,0,0.3384,0.0772626931567328,0.1831497902882093,6020.498472206699,0.625
692.0,0.703,61322.90184921764,43110.0,1519.833333333333,12.0,25.0,1,False,1.0,983xx,mortgage,20,1567.9415046717354,,,married,0,0.0,full_time,10.0,Major,110000.0,9166.666666666666,2000.0,3,0,0.1657999999999999,0.0727272727272727,0.1710481641460075,6078.891828661597,0.48
677.0,0.912,29299.342105263157,26721.0,1380.75,9.0,43.0,0,True,0.0,325xx,mortgage,83,983.1385458699395,,,single,1,377.6021841058844,part_time,,,63000.0,5250.0,4500.0,6,0,0.263,0.1428571428571428,0.1872644849276075,2886.1114541300603,0.2093023255813953
717.0,0.853,7698.710433763189,6567.0,254.99999999999997,3.0,26.0,0,False,0.0,913xx,rent,20,633.8999782461433,,,single,0,0.0,part_time,0.5,Keyes European Mercedes Benz,30000.0,2500.0,4000.0,12,0,0.102,0.1333333333333333,0.2535599912984573,1611.1000217538567,0.1153846153846153
712.0,0.7559999999999999,60334.65608465609,45613.0,1451.6,11.0,27.0,0,False,1.0,346xx,mortgage,49,1681.6141277440074,,,single,1,477.1405575206591,full_time,9.0,Physical Therapist,76000.0,6333.333333333333,2333.333333333333,6,0,0.2292,0.0614035087719298,0.2655180201701064,3200.1192055893252,0.4074074074074074
672.0,0.446,42228.69955156951,18834.0,929.0666666666666,16.0,31.0,0,False,0.0,191xx,mortgage,31,1430.8279913143003,,,married,1,353.8094639566054,full_time,10.0,Store Manager,67000.0,5583.333333333333,1250.0,3,0,0.1664,0.0746268656716418,0.2562676999368896,3223.438675352366,0.5161290322580645
712.0,0.949,8996.838777660694,8538.0,2336.25,8.0,37.0,0,False,0.0,707xx,mortgage,117,1390.0266186502429,,,single,0,0.0,full_time,10.0,Director of Operations,75000.0,6250.0,666.6666666666666,6,0,0.3738,0.0177777777777777,0.2224042589840388,2523.723381349757,0.2162162162162162
662.0,0.691,18390.73806078148,12708.0,986.375,6.0,21.0,0,True,1.0,238xx,rent,109,1856.878866868799,,,single,1,431.7091388146949,full_time,3.0,Driver ,65000.0,5416.666666666667,2000.0,12,1,0.1821,0.0307692307692307,0.3428084061911629,2573.412799797868,0.2857142857142857
692.0,0.456,35129.38596491228,16019.0,1168.3333333333333,12.0,27.0,0,False,0.0,752xx,mortgage,116,685.410622806778,,,married,3,1288.1649417338222,full_time,2.0,Program Manager,50000.0,4166.666666666667,600.0,3,1,0.2804,0.0479999999999999,0.1644985494736267,2312.922710526556,0.4444444444444444
692.0,0.17,6088.235294117647,1035.0,1749.0497499999997,10.0,32.0,6,False,0.0,926xx,mortgage,35,1896.6415615062872,,,single,0,0.0,full_time,3.0,Instructional Designer,105206.0,8767.166666666666,250.0,6,0,0.1994999999999999,0.0047525806512936,0.2163346077036998,5121.475355160379,0.3125
682.0,0.291,11999.999999999998,3492.0,860.1750000000001,14.0,32.0,0,True,1.0,840xx,mortgage,79,1739.447559960206,,,divorced,0,0.0,part_time,,,91752.0,7646.0,4908.333333333333,12,0,0.1125,0.0534956549539337,0.2274977190635896,5046.377440039794,0.4375
667.0,0.455,7006.593406593406,3188.0,731.0416666666669,9.0,29.0,0,True,0.0,826xx,mortgage,13,368.8654311175674,,,single,0,0.0,part_time,0.5,Medical Records ,25000.0,2083.3333333333335,406.25,3,0,0.3509,0.0649999999999999,0.1770554069364323,983.4262355490991,0.3103448275862069
672.0,0.583,9903.94511149228,5774.0,577.9583333333333,11.0,33.0,0,True,1.0,017xx,mortgage,58,1016.8958947658476,,,single,0,0.0,full_time,5.0,Grand Circle Travel,55000.0,4583.333333333333,1666.6666666666663,6,0,0.1261,0.0606060606060606,0.2218681952216395,2988.4791052341525,0.3333333333333333
702.0,0.228,20605.263157894737,4698.0,371.19999999999993,6.0,16.0,0,True,2.0,891xx,rent,1,662.4677564413134,,,single,1,437.9808517208056,full_time,3.0,Quality Inspector  ,29000.0,2416.6666666666665,550.0,3,1,0.1536,0.0758620689655172,0.2741245888722676,1382.9989102253533,0.375
682.0,0.5429999999999999,34300.18416206262,18625.0,1282.4,13.0,33.0,0,False,0.0,722xx,mortgage,23,2250.947202655056,,,married,0,0.0,full_time,10.0,rehab coordinator/physical therapist,96000.0,8000.0,2333.333333333333,12,0,0.1603,0.0243055555555555,0.281368400331882,4466.652797344945,0.3939393939393939
687.0,0.728,21796.703296703297,15868.0,970.0,8.0,21.0,0,True,1.0,461xx,own,83,,,,married,0,0.0,full_time,1.0,Front Office,40000.0,3333.3333333333335,1200.0,6,0,0.291,0.06,,,0.3809523809523809
702.0,0.833,28289.31572629052,23565.0,1187.175,8.0,22.0,0,False,0.0,629xx,rent,26,1157.8679661884876,,,divorced,0,0.0,full_time,6.0,yrc freight,49500.0,4125.0,2666.6666666666665,6,0,0.2878,0.1077441077441077,0.2806952645305424,1779.9570338115122,0.3636363636363636
722.0,0.427,56028.10304449648,23924.0,675.0000000000001,10.0,22.0,0,False,0.0,606xx,rent,113,1398.0082416813607,,,single,0,0.0,full_time,4.0,Risk Analyst,62500.0,5208.333333333333,583.3333333333333,6,0,0.1296,0.0186666666666666,0.2684175824028212,3135.3250916519723,0.4545454545454545
677.0,0.4479999999999999,20712.053571428572,9279.0,420.00000000000006,6.0,18.0,0,False,1.0,465xx,mortgage,62,1214.9726040338578,,,divorced,0,0.0,full_time,1.0,Floor Builder,50000.0,4166.666666666667,3250.0,12,1,0.1008,0.0649999999999999,0.2915934249681258,2531.694062632809,0.3333333333333333
702.0,0.816,5197.303921568628,4241.0,424.05019583333336,7.0,29.0,0,False,0.0,274xx,rent,30,777.3437299985263,,,single,0,0.0,full_time,10.0,A/R  Specialist,28160.5,2346.7083333333335,2208.333333333333,12,0,0.1807,0.0784195356379798,0.3312485488532631,1145.314407501474,0.2413793103448276
692.0,0.356,16297.752808988762,5802.0,1205.1,12.0,47.0,0,True,0.0,776xx,mortgage,112,874.3430796650472,,,married,0,0.0,part_time,,,52000.0,4333.333333333333,568.75,3,0,0.2781,0.04375,0.2017714799227032,2253.890253668286,0.2553191489361702
682.0,0.114,19964.912280701752,2276.0,991.9,31.0,25.0,0,False,1.0,850xx,rent,19,2198.7294010194696,,,single,0,0.0,full_time,1.0,Psychiatric Social Worker,84000.0,7000.0,800.0,3,0,0.1417,0.0380952380952381,0.3141042001456385,3809.370598980531,1.24
667.0,0.627,20194.57735247209,12662.0,713.9895,13.0,48.0,0,True,0.0,061xx,rent,65,718.1155635697786,,,single,1,490.5989987336959,full_time,1.0,Destination Maternoty Corporation,33390.0,2782.5,1916.6666666666663,6,0,0.2566,0.1148048317859638,0.2580828620196868,1350.3949364302212,0.2708333333333333
797.0,0.011,9909.090909090908,109.0,20.06865,5.0,30.0,0,False,3.0,908xx,mortgage,25,1246.302308443143,,,single,3,1380.0695973174263,full_time,10.0,KENWOOD USA,57339.0,4778.25,1700.0,12,0,0.0042,0.0296482324421423,0.2608281920040062,3511.879041556857,0.1666666666666666
767.0,0.0559999999999999,6357.142857142858,356.0,75.0,4.0,38.0,0,False,0.0,917xx,own,46,,,,single,0,0.0,full_time,1.0,Behavior Interventionist,20000.0,1666.6666666666667,333.3333333333333,12,0,0.045,0.0166666666666666,,,0.1052631578947368
662.0,0.602,23910.29900332226,14394.0,1337.9,14.0,19.0,2,False,0.0,786xx,mortgage,29,1455.3099064271864,,,single,0,0.0,full_time,3.0,District Manager,68000.0,5666.666666666667,4500.0,12,0,0.2361,0.0661764705882353,0.2568193952518564,2873.45676023948,0.7368421052631579
697.0,0.5760000000000001,24210.06944444444,13945.0,2492.9,15.0,50.0,0,False,1.0,983xx,mortgage,109,2011.9113271347965,,,single,1,329.4125535083301,full_time,3.0,House Supervisor,97000.0,8083.333333333333,11666.666666666666,12,0,0.3084,0.120274914089347,0.2488962466558511,3578.522006198536,0.3
692.0,0.718,19855.15320334262,14256.0,2018.2833333333335,20.0,25.0,0,False,1.0,782xx,rent,45,1761.6545070585444,,,married,0,0.0,part_time,,,83000.0,6916.666666666667,5000.0,12,0,0.2918,0.0602409638554216,0.2546970371650907,3136.728826274789,0.8
692.0,0.701,9803.138373751784,6872.0,918.1666666666669,7.0,23.0,0,False,0.0,180xx,mortgage,79,1027.7933583433555,,,single,0,0.0,full_time,10.0,Supervisor,70000.0,5833.333333333333,1541.6666666666663,3,0,0.1574,0.088095238095238,0.1761931471445753,3887.37330832331,0.3043478260869565
662.0,0.43,12102.32558139535,5204.0,1048.2083333333333,9.0,26.0,2,False,1.0,765xx,mortgage,116,1006.5682978944552,,,single,2,747.9691473495989,full_time,10.0,Nursing,55000.0,4583.333333333333,1166.6666666666663,6,0,0.2287,0.0424242424242424,0.2196149013587902,2528.556702105545,0.3461538461538461
677.0,0.6659999999999999,24198.198198198203,16116.0,1715.8666666666668,11.0,23.0,0,False,0.0,282xx,mortgage,44,966.5877978107856,,,married,0,0.0,full_time,8.0,Gm,68000.0,5666.666666666667,2833.333333333333,6,0,0.3028,0.0833333333333333,0.1705743172607268,2984.2122021892146,0.4782608695652174
697.0,0.469,17490.40511727079,8203.0,315.24999999999994,4.0,20.0,0,False,0.0,785xx,own,99,,,,single,0,0.0,full_time,6.0,Distributor/Seller,78000.0,6500.0,2000.0,12,0,0.0484999999999999,0.0256410256410256,,,0.2
737.0,0.446,45686.09865470852,20376.0,1667.2544,9.0,35.0,0,False,0.0,993xx,mortgage,103,1470.0113383395778,,,single,0,0.0,part_time,,,65856.0,5488.0,1833.3333333333333,6,0,0.3038,0.055677032717849,0.2678592088811184,2350.7342616604224,0.2571428571428571
762.0,0.363,57115.70247933885,20733.0,1698.2291666666663,11.0,31.0,0,False,0.0,445xx,mortgage,10,1001.5185176862924,,,married,3,1015.251951576308,part_time,,,68500.0,5708.333333333333,3787.5,6,0,0.2975,0.1105839416058394,0.1754484994486935,3008.585648980374,0.3548387096774194
667.0,0.85,26211.764705882353,22280.0,1305.8008333333332,9.0,31.0,0,False,0.0,293xx,mortgage,76,1185.523448761796,,,single,0,0.0,full_time,8.0,Milliken & Company,85300.0,7108.333333333333,750.0,3,0,0.1837,0.0351699882766705,0.1667793831786817,4617.009051238203,0.2903225806451613
677.0,0.5589999999999999,22282.64758497317,12456.0,933.3333333333331,14.0,18.0,0,False,2.0,685xx,mortgage,100,1624.1035604664671,,,single,0,0.0,full_time,10.0,Supervisor,70000.0,5833.333333333333,800.0,3,0,0.16,0.0457142857142857,0.278417753222823,3275.8964395335324,0.7777777777777778
672.0,0.267,12423.22097378277,3317.0,101.15833333333332,9.0,22.0,0,True,0.0,840xx,rent,70,1067.1506400892154,,,single,0,0.0,full_time,2.0,Western Governors University,39800.0,3316.6666666666665,333.3333333333333,3,0,0.0305,0.033500837520938,0.3217539618359443,2148.357693244118,0.4090909090909091
687.0,0.146,6109.589041095891,892.0,743.1,7.0,17.0,0,False,1.0,305xx,mortgage,10,737.8618709640688,,,single,0,0.0,full_time,7.0,Manager,36000.0,3000.0,416.66666666666663,3,0,0.2477,0.0462962962962962,0.2459539569880229,1519.0381290359314,0.4117647058823529
672.0,0.4479999999999999,18919.64285714286,8476.0,348.92,17.0,28.0,0,False,4.0,853xx,mortgage,73,896.4819550572714,,,single,1,402.8593044196669,full_time,1.0,ua local 469,45760.0,3813.3333333333335,813.75,3,1,0.0915,0.071131993006993,0.2350914217807529,2567.931378276062,0.6071428571428571
717.0,0.99,14341.41414141414,14198.0,1295.3333333333333,4.0,23.0,0,False,0.0,890xx,mortgage,85,1593.3802854787284,,,single,1,490.00926161277545,full_time,10.0,Judicial Executive Assistant,67000.0,5583.333333333333,4333.333333333333,12,1,0.232,0.0646766169154228,0.2853815436678319,2694.619714521272,0.1739130434782608
697.0,0.706,500.0,353.0,64.974,5.0,17.0,0,False,1.0,122xx,rent,93,326.7737725297571,,,single,0,0.0,part_time,0.5,MerchNow,11760.0,980.0,333.3333333333333,12,0,0.0663,0.028344671201814,0.3334426250303643,588.2522274702428,0.2941176470588235
692.0,0.408,47196.07843137255,19256.0,2373.1083333333336,15.0,29.0,1,False,1.0,891xx,rent,97,1964.6475194029035,,,single,0,0.0,full_time,9.0,Sales Account Manager,83000.0,6916.666666666667,4837.5,6,0,0.3431,0.1165662650602409,0.284045424491986,2578.91081393043,0.5172413793103449
672.0,0.75,5161.333333333333,3871.0,664.1666666666666,6.0,23.0,0,True,1.0,421xx,rent,33,1140.084415502119,,,divorced,0,0.0,full_time,7.0,Supervisor,50000.0,4166.666666666667,2666.6666666666665,12,0,0.1594,0.0533333333333333,0.2736202597205086,2362.415584497882,0.2608695652173913
672.0,0.762,6400.262467191601,4877.0,1146.1786,14.0,18.0,0,False,0.0,275xx,rent,71,1249.2615520601566,,,single,2,888.3929671011931,part_time,,,48396.0,4033.0,4000.0,12,1,0.2842,0.0826514587982477,0.3097598690950053,1637.5598479398432,0.7777777777777778
672.0,0.631,19606.97305863708,12372.0,897.0,10.0,22.0,1,False,3.0,236xx,mortgage,60,1196.3193308053883,,,single,1,443.7205488613561,full_time,10.0,Communications,65000.0,5416.666666666667,4000.0,12,0,0.1656,0.0615384615384615,0.2208589533794563,3323.3473358612787,0.4545454545454545
